idx,speed,angle
6857,44.99999999999996,0.0
6858,44.99999999999996,0.0
6859,44.99999999999996,0.0
6860,44.99999999999996,0.0
6861,44.99999999999996,0.0
6862,44.99999999999996,0.0
6863,44.99999999999996,0.0
6864,44.99999999999996,0.0
6865,44.99999999999996,0.0
6866,44.99999999999996,0.0
6867,44.99999999999996,0.0
6868,44.99999999999996,0.0
6869,44.99999999999996,0.0
6870,44.99999999999996,0.0
6871,44.99999999999996,0.0
6872,44.99999999999996,0.0
6873,44.99999999999996,0.0
6874,44.99999999999996,0.0
6875,44.99999999999996,0.0
6876,44.99999999999996,0.0
6877,44.99999999999996,0.0
6878,44.99999999999996,0.0
6879,44.99999999999996,0.0
6880,44.99999999999996,0.0
6881,44.99999999999996,0.0
6882,44.99999999999996,0.0
6883,44.99999999999996,0.0
6884,44.99999999999996,0.0
6885,44.99999999999996,0.0
6886,44.99999999999996,0.0
6887,44.99999999999996,0.0
6888,44.99999999999996,0.0
6889,44.99999999999996,0.0
6890,44.99999999999996,0.0
6891,44.99999999999996,0.0
6892,44.99999999999996,0.0
6893,44.99999999999996,0.0
6894,44.99999999999996,0.0
6895,44.99999999999996,-0.2
6896,44.99999999999996,-0.2
6897,44.99999999999996,-0.2
6898,44.99999999999996,-0.2
6899,44.99999999999996,-0.2
6900,44.99999999999996,-0.2
6901,44.99999999999996,-0.2
6902,44.99999999999996,-0.2
6903,44.99999999999996,-0.2
6904,44.99999999999996,-0.2
6905,44.99999999999996,-0.2
6906,44.99999999999996,-0.2
6907,44.99999999999996,-0.2
6908,44.99999999999996,-0.2
6909,44.99999999999996,-0.2
6910,44.99999999999996,-0.2
6911,44.99999999999996,-0.2
6912,44.99999999999996,-0.2
6913,44.99999999999996,-0.2
6914,44.99999999999996,-0.2
6915,44.99999999999996,-0.2
6916,44.99999999999996,-0.2
6917,44.99999999999996,-0.2
6918,44.99999999999996,-0.2
6919,44.99999999999996,0.0
6920,44.99999999999996,0.0
6921,44.99999999999996,0.0
6922,44.99999999999996,0.0
6923,44.99999999999996,0.0
6924,44.99999999999996,0.0
6925,44.99999999999996,0.0
6926,44.99999999999996,0.0
6927,44.99999999999996,0.0
6928,44.99999999999996,0.0
6929,44.99999999999996,0.0
6930,44.99999999999996,0.0
6931,44.99999999999996,0.0
6932,44.99999999999996,0.0
6933,44.99999999999996,0.0
6934,44.99999999999996,0.0
6935,44.99999999999996,0.0
6936,44.99999999999996,0.0
6937,44.99999999999996,0.0
6938,44.99999999999996,0.0
6939,44.99999999999996,0.0
6940,44.99999999999996,0.0
6941,44.99999999999996,0.0
6942,44.99999999999996,0.0
6943,44.99999999999996,0.0
6944,44.99999999999996,0.0
6945,44.99999999999996,0.0
6946,44.99999999999996,0.0
6947,44.99999999999996,0.0
6948,44.99999999999996,-0.2
6949,44.99999999999996,-0.2
6950,44.99999999999996,-0.2
6951,44.99999999999996,-0.2
6952,44.99999999999996,-0.2
6953,44.99999999999996,-0.2
6954,44.99999999999996,-0.2
6955,44.99999999999996,-0.2
6956,44.99999999999996,-0.2
6957,44.99999999999996,-0.2
6958,44.99999999999996,-0.2
6959,44.99999999999996,-0.2
6960,44.99999999999996,-0.2
6961,44.99999999999996,-0.2
6962,44.99999999999996,-0.2
6963,44.99999999999996,-0.2
6964,44.99999999999996,-0.2
6965,44.99999999999996,-0.2
6966,44.99999999999996,-0.2
6967,44.99999999999996,-0.2
6968,44.99999999999996,-0.2
6969,44.99999999999996,-0.2
6970,44.99999999999996,-0.2
6971,44.99999999999996,-0.2
6972,44.99999999999996,-0.2
6973,44.99999999999996,-0.2
6974,44.99999999999996,-0.2
6975,44.99999999999996,-0.2
6976,44.99999999999996,-0.2
6977,44.99999999999996,-0.2
6978,44.99999999999996,-0.2
6979,44.99999999999996,-0.2
6980,44.99999999999996,-0.2
6981,44.99999999999996,-0.2
6982,44.99999999999996,-0.2
6983,44.99999999999996,-0.2
6984,44.99999999999996,-0.2
6985,44.99999999999996,0.0
6986,44.99999999999996,0.0
6987,44.99999999999996,0.0
6988,44.99999999999996,0.0
6989,44.99999999999996,0.0
6990,44.99999999999996,0.0
6991,44.99999999999996,0.0
6992,44.99999999999996,0.0
6993,44.99999999999996,0.0
6994,44.99999999999996,0.0
6995,44.99999999999996,0.0
6996,44.99999999999996,0.0
6997,44.99999999999996,0.0
6998,44.99999999999996,0.0
6999,44.99999999999996,0.0
7000,44.99999999999996,0.0
7001,44.99999999999996,0.0
7002,44.99999999999996,0.0
7003,44.99999999999996,0.0
7004,44.99999999999996,0.0
7005,44.99999999999996,0.0
7006,44.99999999999996,0.0
7007,44.99999999999996,0.0
7008,44.99999999999996,0.0
7009,44.99999999999996,0.0
7010,44.99999999999996,0.0
7011,44.99999999999996,0.0
7012,44.99999999999996,0.0
7013,44.99999999999996,0.0
7014,44.99999999999996,0.0
7015,44.99999999999996,0.0
7016,44.99999999999996,0.0
7017,44.99999999999996,-0.2
7018,44.99999999999996,-0.2
7019,44.99999999999996,-0.2
7020,44.99999999999996,-0.2
7021,44.99999999999996,-0.2
7022,44.99999999999996,-0.2
7023,44.99999999999996,-0.2
7024,44.99999999999996,-0.2
7025,44.99999999999996,-0.2
7026,44.99999999999996,-0.2
7027,44.99999999999996,-0.2
7028,44.99999999999996,-0.2
7029,44.99999999999996,-0.2
7030,44.99999999999996,-0.2
7031,44.99999999999996,-0.2
7032,44.99999999999996,-0.2
7033,44.99999999999996,-0.2
7034,44.99999999999996,-0.2
7035,44.99999999999996,-0.2
7036,44.99999999999996,-0.2
7037,44.99999999999996,-0.2
7038,44.99999999999996,-0.2
7039,44.99999999999996,-0.2
7040,44.99999999999996,-0.2
7041,44.99999999999996,-0.2
7042,44.99999999999996,-0.2
7043,44.99999999999996,-0.2
7044,44.99999999999996,-0.2
7045,44.99999999999996,-0.2
7046,44.99999999999996,-0.2
7047,44.99999999999996,-0.2
7048,44.99999999999996,-0.2
7049,44.99999999999996,-0.2
7050,44.99999999999996,-0.2
7051,44.99999999999996,0.0
7052,44.99999999999996,0.0
7053,44.99999999999996,0.0
7054,44.99999999999996,0.0
7055,44.99999999999996,0.0
7056,44.99999999999996,0.0
7057,44.99999999999996,0.0
7058,44.99999999999996,0.0
7059,44.99999999999996,0.0
7060,44.99999999999996,0.0
7061,44.99999999999996,0.0
7062,44.99999999999996,0.0
7063,44.99999999999996,0.0
7064,44.99999999999996,0.0
7065,44.99999999999996,0.0
7066,44.99999999999996,0.0
7067,44.99999999999996,0.0
7068,44.99999999999996,0.0
7069,44.99999999999996,0.0
7070,44.99999999999996,0.0
7071,44.99999999999996,0.0
7072,44.99999999999996,0.0
7073,44.99999999999996,0.0
7074,44.99999999999996,0.0
7075,44.99999999999996,0.0
7076,44.99999999999996,0.0
7077,44.99999999999996,0.0
7078,44.99999999999996,0.0
7079,44.99999999999996,0.0
7080,44.99999999999996,-0.2
7081,44.99999999999996,-0.2
7082,44.99999999999996,-0.2
7083,44.99999999999996,-0.2
7084,44.99999999999996,-0.2
7085,44.99999999999996,-0.2
7086,44.99999999999996,-0.2
7087,44.99999999999996,-0.2
7088,44.99999999999996,-0.2
7089,44.99999999999996,-0.2
7090,44.99999999999996,-0.2
7091,44.99999999999996,-0.2
7092,44.99999999999996,-0.2
7093,44.99999999999996,-0.2
7094,44.99999999999996,-0.2
7095,44.99999999999996,-0.2
7096,44.99999999999996,0.0
7097,44.99999999999996,0.0
7098,44.99999999999996,0.0
7099,44.99999999999996,0.0
7100,44.99999999999996,0.0
7101,44.99999999999996,0.0
7102,44.99999999999996,0.0
7103,44.99999999999996,0.0
7104,44.99999999999996,0.0
7105,44.99999999999996,0.0
7106,44.99999999999996,0.0
7107,44.99999999999996,0.0
7108,44.99999999999996,0.0
7109,44.99999999999996,0.0
7110,44.99999999999996,0.0
7111,44.99999999999996,0.0
7112,44.99999999999996,0.0
7113,44.99999999999996,0.0
7114,44.99999999999996,0.0
7115,44.99999999999996,0.0
7116,44.99999999999996,0.0
7117,44.99999999999996,0.0
7118,44.99999999999996,0.0
7119,44.99999999999996,0.0
7120,44.99999999999996,0.0
7121,44.99999999999996,0.0
7122,44.99999999999996,0.0
7123,44.99999999999996,0.0
7124,44.99999999999996,0.0
7125,44.99999999999996,0.0
7126,44.99999999999996,0.0
7127,44.99999999999996,0.0
7128,44.99999999999996,0.0
7129,44.99999999999996,0.0
7130,44.99999999999996,0.0
7131,44.99999999999996,0.0
7132,44.99999999999996,0.0
7133,44.99999999999996,0.0
7134,44.99999999999996,0.0
7135,44.99999999999996,0.0
7136,44.99999999999996,0.0
7137,44.99999999999996,0.0
7138,44.99999999999996,0.0
7139,44.99999999999996,0.0
7140,44.99999999999996,0.0
7141,44.99999999999996,0.0
7142,44.99999999999996,0.0
7143,44.99999999999996,0.0
7144,44.99999999999996,0.0
7145,44.99999999999996,0.0
7146,44.99999999999996,0.0
7147,44.99999999999996,0.0
7148,44.99999999999996,0.0
7149,44.99999999999996,0.0
7150,44.99999999999996,-0.2
7151,44.99999999999996,-0.2
7152,44.99999999999996,-0.2
7153,44.99999999999996,-0.2
7154,44.99999999999996,-0.2
7155,44.99999999999996,-0.2
7156,44.99999999999996,-0.2
7157,44.99999999999996,-0.2
7158,44.99999999999996,-0.2
7159,44.99999999999996,-0.2
7160,44.99999999999996,-0.2
7161,44.99999999999996,-0.2
7162,44.99999999999996,0.0
7163,44.99999999999996,0.0
7164,44.99999999999996,0.0
7165,44.99999999999996,0.0
7166,44.99999999999996,0.0
7167,44.99999999999996,0.0
7168,44.99999999999996,0.0
7169,44.99999999999996,0.0
7170,44.99999999999996,0.0
7171,44.99999999999996,0.0
7172,44.99999999999996,0.0
7173,44.99999999999996,0.0
7174,44.99999999999996,0.0
7175,44.99999999999996,0.0
7176,44.99999999999996,0.0
7177,44.99999999999996,0.0
7178,44.99999999999996,0.0
7179,44.99999999999996,0.0
7180,44.99999999999996,0.0
7181,44.99999999999996,0.0
7182,44.99999999999996,0.0
7183,44.99999999999996,0.0
7184,44.99999999999996,0.0
7185,44.99999999999996,0.0
7186,44.99999999999996,0.0
7187,44.99999999999996,0.0
7188,44.99999999999996,0.0
7189,44.99999999999996,0.0
7190,44.99999999999996,0.0
7191,44.99999999999996,0.0
7192,44.99999999999996,0.0
7193,44.99999999999996,0.0
7194,44.99999999999996,0.0
7195,44.99999999999996,0.0
7196,44.99999999999996,0.0
7197,44.99999999999996,0.0
7198,44.99999999999996,0.0
7199,44.99999999999996,0.2
7200,44.99999999999996,0.2
7201,44.99999999999996,0.2
7202,44.99999999999996,0.2
7203,44.99999999999996,0.2
7204,44.99999999999996,0.2
7205,44.99999999999996,0.2
7206,44.99999999999996,0.2
7207,44.99999999999996,0.2
7208,44.99999999999996,0.0
7209,44.99999999999996,0.0
7210,44.99999999999996,0.0
7211,44.99999999999996,0.0
7212,44.99999999999996,0.0
7213,44.99999999999996,0.0
7214,44.99999999999996,0.0
7215,44.99999999999996,0.0
7216,44.99999999999996,0.0
7217,44.99999999999996,0.0
7218,44.99999999999996,0.0
7219,44.99999999999996,0.0
7220,44.99999999999996,0.0
7221,44.99999999999996,0.0
7222,44.99999999999996,0.0
7223,44.99999999999996,0.0
7224,44.99999999999996,0.0
7225,44.99999999999996,0.0
7226,44.99999999999996,0.0
7227,44.99999999999996,0.2
7228,44.99999999999996,0.2
7229,44.99999999999996,0.2
7230,44.99999999999996,0.2
7231,44.99999999999996,0.2
7232,44.99999999999996,0.2
7233,44.99999999999996,0.2
7234,44.99999999999996,0.2
7235,44.99999999999996,0.2
7236,44.99999999999996,0.2
7237,44.99999999999996,0.2
7238,44.99999999999996,0.2
7239,44.99999999999996,0.2
7240,44.99999999999996,0.2
7241,44.99999999999996,0.2
7242,44.99999999999996,0.2
7243,44.99999999999996,0.2
7244,44.99999999999996,0.2
7245,44.99999999999996,0.2
7246,44.99999999999996,0.2
7247,44.99999999999996,0.2
7248,44.99999999999996,0.2
7249,44.99999999999996,0.2
7250,44.99999999999996,0.2
7251,44.99999999999996,0.2
7252,44.99999999999996,0.2
7253,44.99999999999996,0.2
7254,44.99999999999996,0.2
7255,44.99999999999996,0.2
7256,44.99999999999996,0.2
7257,44.99999999999996,0.2
7258,44.99999999999996,0.2
7259,44.99999999999996,0.2
7260,44.99999999999996,0.2
7261,44.99999999999996,0.0
7262,44.99999999999996,0.0
7263,44.99999999999996,0.0
7264,44.99999999999996,0.0
7265,44.99999999999996,0.0
7266,44.99999999999996,0.0
7267,44.99999999999996,0.0
7268,44.99999999999996,0.0
7269,44.99999999999996,0.0
7270,44.99999999999996,0.0
7271,44.99999999999996,0.0
7272,44.99999999999996,0.0
7273,44.99999999999996,0.0
7274,44.99999999999996,0.0
7275,44.99999999999996,0.0
7276,44.99999999999996,0.0
7277,44.99999999999996,0.0
7278,44.99999999999996,0.0
7279,44.99999999999996,0.0
7280,44.99999999999996,0.0
7281,44.99999999999996,0.0
7282,44.99999999999996,0.0
7283,44.99999999999996,0.0
7284,44.99999999999996,0.0
7285,44.99999999999996,0.0
7286,44.99999999999996,0.0
7287,44.99999999999996,0.0
7288,44.99999999999996,0.0
7289,44.99999999999996,0.0
7290,44.99999999999996,0.0
7291,44.99999999999996,0.0
7292,44.99999999999996,0.0
7293,44.99999999999996,0.0
7294,44.99999999999996,0.0
7295,44.99999999999996,0.0
7296,44.99999999999996,0.0
7297,44.99999999999996,0.0
7298,44.99999999999996,0.0
7299,44.99999999999996,0.0
7300,44.99999999999996,0.0
7301,44.99999999999996,0.0
7302,44.99999999999996,0.0
7303,44.99999999999996,0.0
7304,44.99999999999996,0.0
7305,44.99999999999996,0.0
7306,44.99999999999996,0.0
7307,44.99999999999996,0.2
7308,44.99999999999996,0.2
7309,44.99999999999996,0.2
7310,44.99999999999996,0.2
7311,44.99999999999996,0.2
7312,44.99999999999996,0.2
7313,44.99999999999996,0.0
7314,44.99999999999996,0.0
7315,44.99999999999996,0.0
7316,44.99999999999996,0.0
7317,44.99999999999996,0.0
7318,44.99999999999996,0.0
7319,44.99999999999996,0.0
7320,44.99999999999996,0.0
7321,44.99999999999996,0.0
7322,44.99999999999996,0.0
7323,44.99999999999996,0.0
7324,44.99999999999996,0.0
7325,44.99999999999996,0.0
7326,44.99999999999996,0.0
7327,44.99999999999996,0.0
7328,44.99999999999996,0.0
7329,44.99999999999996,0.0
7330,44.99999999999996,0.0
7331,44.99999999999996,0.0
7332,44.99999999999996,0.0
7333,44.99999999999996,0.0
7334,44.99999999999996,0.0
7335,44.99999999999996,0.0
7336,44.99999999999996,0.0
7337,44.99999999999996,0.0
7338,44.99999999999996,0.0
7339,44.99999999999996,0.0
7340,44.99999999999996,0.0
7341,44.99999999999996,0.0
7342,44.99999999999996,0.0
7343,44.99999999999996,0.0
7344,44.99999999999996,0.0
7345,44.99999999999996,0.0
7346,44.99999999999996,0.0
7347,44.99999999999996,0.0
7348,44.99999999999996,0.0
7349,44.99999999999996,0.0
7350,44.99999999999996,0.0
7351,44.99999999999996,0.0
7352,44.99999999999996,0.0
7353,44.99999999999996,0.0
7354,44.99999999999996,0.0
7355,44.99999999999996,0.0
7356,44.99999999999996,0.0
7357,44.99999999999996,0.0
7358,44.99999999999996,0.0
7359,44.99999999999996,0.0
7360,44.99999999999996,0.0
7361,44.99999999999996,0.0
7362,44.99999999999996,0.0
7363,44.99999999999996,0.0
7364,44.99999999999996,0.0
7365,44.99999999999996,0.0
7366,44.99999999999996,0.0
7367,44.99999999999996,0.0
7368,44.99999999999996,0.0
7369,44.99999999999996,0.0
7370,44.99999999999996,0.0
7371,44.99999999999996,0.0
7372,44.99999999999996,0.0
7373,44.99999999999996,0.2
7374,44.99999999999996,0.2
7375,44.99999999999996,0.2
7376,44.99999999999996,0.2
7377,44.99999999999996,0.2
7378,44.99999999999996,0.2
7379,44.99999999999996,0.2
7380,44.99999999999996,0.2
7381,44.99999999999996,0.2
7382,44.99999999999996,0.2
7383,44.99999999999996,0.2
7384,44.99999999999996,0.2
7385,44.99999999999996,0.2
7386,44.99999999999996,0.2
7387,44.99999999999996,0.2
7388,44.99999999999996,0.2
7389,44.99999999999996,0.2
7390,44.99999999999996,0.2
7391,44.99999999999996,0.2
7392,44.99999999999996,0.2
7393,44.99999999999996,0.2
7394,44.99999999999996,0.2
7395,44.99999999999996,0.2
7396,44.99999999999996,0.2
7397,44.99999999999996,0.2
7398,44.99999999999996,0.2
7399,44.99999999999996,0.2
7400,44.99999999999996,0.2
7401,44.99999999999996,0.2
7402,44.99999999999996,0.0
7403,44.99999999999996,0.0
7404,44.99999999999996,0.0
7405,44.99999999999996,0.0
7406,44.99999999999996,0.0
7407,44.99999999999996,0.0
7408,44.99999999999996,0.0
7409,44.99999999999996,0.0
7410,44.99999999999996,0.0
7411,44.99999999999996,0.0
7412,44.99999999999996,0.0
7413,44.99999999999996,0.0
7414,44.99999999999996,0.0
7415,44.99999999999996,0.0
7416,44.99999999999996,0.0
7417,44.99999999999996,0.0
7418,44.99999999999996,0.0
7419,44.99999999999996,0.0
7420,44.99999999999996,0.2
7421,44.99999999999996,0.2
7422,44.99999999999996,0.2
7423,44.99999999999996,0.2
7424,44.99999999999996,0.2
7425,44.99999999999996,0.2
7426,44.99999999999996,0.2
7427,44.99999999999996,0.2
7428,44.99999999999996,0.2
7429,44.99999999999996,0.2
7430,44.99999999999996,0.2
7431,44.99999999999996,0.2
7432,44.99999999999996,0.2
7433,44.99999999999996,0.2
7434,44.99999999999996,0.2
7435,44.99999999999996,0.2
7436,44.99999999999996,0.0
7437,44.99999999999996,0.0
7438,44.99999999999996,0.0
7439,44.99999999999996,0.0
7440,44.99999999999996,0.0
7441,44.99999999999996,0.0
7442,44.99999999999996,0.0
7443,44.99999999999996,0.0
7444,44.99999999999996,0.0
7445,44.99999999999996,0.0
7446,44.99999999999996,0.0
7447,44.99999999999996,0.0
7448,44.99999999999996,0.0
7449,44.99999999999996,0.0
7450,44.99999999999996,0.0
7451,44.99999999999996,0.0
7452,44.99999999999996,0.0
7453,44.99999999999996,0.0
7454,44.99999999999996,0.0
7455,44.99999999999996,0.0
7456,44.99999999999996,0.0
7457,44.99999999999996,0.0
7458,44.99999999999996,0.0
7459,44.99999999999996,0.0
7460,44.99999999999996,0.0
7461,44.99999999999996,0.0
7462,44.99999999999996,0.0
7463,44.99999999999996,0.0
7464,44.99999999999996,0.0
7465,44.99999999999996,0.0
7466,44.99999999999996,0.0
7467,44.99999999999996,0.2
7468,44.99999999999996,0.2
7469,44.99999999999996,0.2
7470,44.99999999999996,0.2
7471,44.99999999999996,0.2
7472,44.99999999999996,0.2
7473,44.99999999999996,0.2
7474,44.99999999999996,0.2
7475,44.99999999999996,0.2
7476,44.99999999999996,0.2
7477,44.99999999999996,0.2
7478,44.99999999999996,0.2
7479,44.99999999999996,0.2
7480,44.99999999999996,0.2
7481,44.99999999999996,0.2
7482,44.99999999999996,0.2
7483,44.99999999999996,0.2
7484,44.99999999999996,0.2
7485,44.99999999999996,0.2
7486,44.99999999999996,0.2
7487,44.99999999999996,0.2
7488,44.99999999999996,0.2
7489,44.99999999999996,0.2
7490,44.99999999999996,0.2
7491,44.99999999999996,0.2
7492,44.99999999999996,0.2
7493,44.99999999999996,0.2
7494,44.99999999999996,0.2
7495,44.99999999999996,0.2
7496,44.99999999999996,0.0
7497,44.99999999999996,0.0
7498,44.99999999999996,0.0
7499,44.99999999999996,0.0
7500,44.99999999999996,0.0
7501,44.99999999999996,0.0
7502,44.99999999999996,0.0
7503,44.99999999999996,0.0
7504,44.99999999999996,0.0
7505,44.99999999999996,0.0
7506,44.99999999999996,0.0
7507,44.99999999999996,0.0
7508,44.99999999999996,0.0
7509,44.99999999999996,0.0
7510,44.99999999999996,0.0
7511,44.99999999999996,0.0
7512,44.99999999999996,0.0
7513,44.99999999999996,0.0
7514,44.99999999999996,0.0
7515,44.99999999999996,0.0
7516,44.99999999999996,0.0
7517,44.99999999999996,0.0
7518,44.99999999999996,0.0
7519,44.99999999999996,0.0
7520,44.99999999999996,0.0
7521,44.99999999999996,0.0
7522,44.99999999999996,0.0
7523,44.99999999999996,0.0
7524,44.99999999999996,0.0
7525,44.99999999999996,0.0
7526,44.99999999999996,0.0
7527,44.99999999999996,0.0
7528,44.99999999999996,0.0
7529,44.99999999999996,0.0
7530,44.99999999999996,0.0
7531,44.99999999999996,0.0
7532,44.99999999999996,0.0
7533,44.99999999999996,0.0
7534,44.99999999999996,0.0
7535,44.99999999999996,0.0
7536,44.99999999999996,0.0
7537,44.99999999999996,0.0
7538,44.99999999999996,0.0
7539,44.99999999999996,0.0
7540,44.99999999999996,0.0
7541,44.99999999999996,0.0
7542,44.99999999999996,0.0
7543,44.99999999999996,0.0
7544,44.99999999999996,0.0
7545,44.99999999999996,0.0
7546,44.99999999999996,0.0
7547,44.99999999999996,0.0
7548,44.99999999999996,0.0
7549,44.99999999999996,0.0
7550,44.99999999999996,0.0
7551,44.99999999999996,0.0
7552,44.99999999999996,0.0
7553,44.99999999999996,0.0
7554,44.99999999999996,0.0
7555,44.99999999999996,0.0
7556,44.99999999999996,0.0
7557,44.99999999999996,0.0
7558,44.99999999999996,0.0
7559,44.99999999999996,0.0
7560,44.99999999999996,0.0
7561,44.99999999999996,0.0
7562,44.99999999999996,0.0
7563,44.99999999999996,0.0
7564,44.99999999999996,0.0
7565,44.99999999999996,0.0
7566,44.99999999999996,0.0
7567,44.99999999999996,0.0
7568,44.99999999999996,0.0
7569,44.99999999999996,0.0
7570,44.99999999999996,0.0
7571,44.99999999999996,0.0
7572,44.99999999999996,-0.2
7573,44.99999999999996,-0.2
7574,44.99999999999996,-0.2
7575,44.99999999999996,-0.2
7576,44.99999999999996,-0.2
7577,44.99999999999996,-0.2
7578,44.99999999999996,-0.2
7579,44.99999999999996,-0.2
7580,44.99999999999996,-0.2
7581,44.99999999999996,-0.2
7582,44.99999999999996,-0.2
7583,44.99999999999996,-0.2
7584,44.99999999999996,-0.2
7585,44.99999999999996,-0.2
7586,44.99999999999996,-0.2
7587,44.99999999999996,-0.2
7588,44.99999999999996,-0.2
7589,44.99999999999996,-0.2
7590,44.99999999999996,-0.2
7591,44.99999999999996,-0.2
7592,44.99999999999996,-0.2
7593,44.99999999999996,-0.2
7594,44.99999999999996,-0.2
7595,44.99999999999996,-0.2
7596,44.99999999999996,-0.2
7597,44.99999999999996,-0.2
7598,44.99999999999996,0.0
7599,44.99999999999996,0.0
7600,44.99999999999996,0.0
7601,44.99999999999996,0.0
7602,44.99999999999996,0.0
7603,44.99999999999996,0.0
7604,44.99999999999996,0.0
7605,44.99999999999996,0.0
7606,44.99999999999996,0.0
7607,44.99999999999996,0.0
7608,44.99999999999996,0.0
7609,44.99999999999996,0.0
7610,44.99999999999996,0.0
7611,44.99999999999996,0.0
7612,44.99999999999996,0.0
7613,44.99999999999996,0.0
7614,44.99999999999996,0.0
7615,44.99999999999996,0.0
7616,44.99999999999996,0.0
7617,44.99999999999996,0.0
7618,44.99999999999996,0.0
7619,44.99999999999996,0.0
7620,44.99999999999996,0.0
7621,44.99999999999996,0.0
7622,44.99999999999996,0.0
7623,44.99999999999996,0.0
7624,44.99999999999996,0.0
7625,44.99999999999996,0.0
7626,44.99999999999996,0.0
7627,44.99999999999996,0.0
7628,44.99999999999996,0.0
7629,44.99999999999996,0.0
7630,44.99999999999996,0.0
7631,44.99999999999996,0.0
7632,44.99999999999996,0.0
7633,44.99999999999996,0.0
7634,44.99999999999996,-0.2
7635,44.99999999999996,-0.2
7636,44.99999999999996,-0.2
7637,44.99999999999996,-0.2
7638,44.99999999999996,-0.2
7639,44.99999999999996,-0.2
7640,44.99999999999996,-0.2
7641,44.99999999999996,-0.2
7642,44.99999999999996,-0.2
7643,44.99999999999996,-0.2
7644,44.99999999999996,-0.2
7645,44.99999999999996,-0.2
7646,44.99999999999996,-0.2
7647,44.99999999999996,-0.2
7648,44.99999999999996,-0.2
7649,44.99999999999996,0.0
7650,44.99999999999996,0.0
7651,44.99999999999996,0.0
7652,44.99999999999996,0.0
7653,44.99999999999996,0.0
7654,44.99999999999996,0.0
7655,44.99999999999996,0.0
7656,44.99999999999996,0.0
7657,44.99999999999996,0.0
7658,44.99999999999996,0.0
7659,44.99999999999996,0.0
7660,44.99999999999996,0.0
7661,44.99999999999996,0.0
7662,44.99999999999996,0.0
7663,44.99999999999996,0.0
7664,44.99999999999996,0.0
7665,44.99999999999996,0.0
7666,44.99999999999996,0.0
7667,44.99999999999996,0.0
7668,44.99999999999996,0.0
7669,44.99999999999996,0.0
7670,44.99999999999996,0.0
7671,44.99999999999996,0.0
7672,44.99999999999996,0.0
7673,44.99999999999996,0.0
7674,44.99999999999996,0.0
7675,44.99999999999996,0.0
7676,44.99999999999996,0.0
7677,44.99999999999996,0.0
7678,44.99999999999996,0.0
7679,44.99999999999996,0.0
7680,44.99999999999996,0.0
7681,44.99999999999996,0.0
7682,44.99999999999996,0.0
7683,44.99999999999996,0.0
7684,44.99999999999996,0.0
7685,44.99999999999996,0.0
7686,44.99999999999996,0.0
7687,44.99999999999996,-0.2
7688,44.99999999999996,-0.2
7689,44.99999999999996,-0.2
7690,44.99999999999996,-0.2
7691,44.99999999999996,-0.2
7692,44.99999999999996,-0.2
7693,44.99999999999996,-0.2
7694,44.99999999999996,-0.2
7695,44.99999999999996,-0.2
7696,44.99999999999996,-0.2
7697,44.99999999999996,-0.2
7698,44.99999999999996,-0.2
7699,44.99999999999996,-0.2
7700,44.99999999999996,-0.2
7701,44.99999999999996,-0.2
7702,44.99999999999996,-0.2
7703,44.99999999999996,-0.2
7704,44.99999999999996,-0.2
7705,44.99999999999996,-0.2
7706,44.99999999999996,-0.2
7707,44.99999999999996,-0.2
7708,44.99999999999996,-0.2
7709,44.99999999999996,-0.2
7710,44.99999999999996,-0.2
7711,44.99999999999996,-0.2
7712,44.99999999999996,-0.2
7713,44.99999999999996,-0.2
7714,44.99999999999996,-0.2
7715,44.99999999999996,-0.2
7716,44.99999999999996,-0.2
7717,44.99999999999996,0.0
7718,44.99999999999996,0.0
7719,44.99999999999996,0.0
7720,44.99999999999996,0.0
7721,44.99999999999996,0.0
7722,44.99999999999996,0.0
7723,44.99999999999996,0.0
7724,44.99999999999996,0.0
7725,44.99999999999996,0.0
7726,44.99999999999996,0.0
7727,44.99999999999996,0.0
7728,44.99999999999996,0.0
7729,44.99999999999996,0.0
7730,44.99999999999996,0.0
7731,44.99999999999996,0.0
7732,44.99999999999996,0.0
7733,44.99999999999996,0.0
7734,44.99999999999996,0.0
7735,44.99999999999996,0.0
7736,44.99999999999996,0.0
7737,44.99999999999996,0.0
7738,44.99999999999996,0.0
7739,44.99999999999996,0.0
7740,44.99999999999996,-0.2
7741,44.99999999999996,-0.2
7742,44.99999999999996,-0.2
7743,44.99999999999996,-0.2
7744,44.99999999999996,-0.2
7745,44.99999999999996,-0.2
7746,44.99999999999996,-0.2
7747,44.99999999999996,-0.2
7748,44.99999999999996,-0.2
7749,44.99999999999996,-0.2
7750,44.99999999999996,-0.2
7751,44.99999999999996,-0.2
7752,44.99999999999996,-0.2
7753,44.99999999999996,-0.2
7754,44.99999999999996,-0.2
7755,44.99999999999996,-0.2
7756,44.99999999999996,-0.2
7757,44.99999999999996,0.0
7758,44.99999999999996,0.0
7759,44.99999999999996,0.0
7760,44.99999999999996,0.0
7761,44.99999999999996,0.0
7762,44.99999999999996,0.0
7763,44.99999999999996,0.0
7764,44.99999999999996,0.0
7765,44.99999999999996,0.0
7766,44.99999999999996,0.0
7767,44.99999999999996,0.0
7768,44.99999999999996,0.0
7769,44.99999999999996,0.0
7770,44.99999999999996,0.0
7771,44.99999999999996,0.0
7772,44.99999999999996,0.0
7773,44.99999999999996,0.0
7774,44.99999999999996,0.0
